ID,PARENT_ID,TYPE,TITLE,HOURS_OR_MARKS,DETAILS,STATUS_TAG
UNT085,CO115,UNIT,Unit I: Introduction to Biomedical Signals,7 Hrs,"Introduction and Overview, Ion Transport in Biological Cells, Trans membrane Potential, Electric
Characteristics of Cell Membrane, Membrane Resistance, Membrane Capacitance , Cell Membrane’s
Equivalent Electric Circuit, Action Potential, Electric Data Acquisition, Propagation of Electric",PENDING
LAB049,UNT085,LAB,"Potential as a Wave , Some Practical Considerations on Biomedical Electrode Summary",,"Mapping of Course CO1: Describe the origin of various biomedical signals and Interpret the
Outcomes for Unit I
meaning of various parameters associated with biomedical signals",PENDING
UNT086,LAB049,UNIT,Unit Ii: Cardiological Signal Processing,7 Hrs,"Function and Structure of the Heart- Cardiac Muscle, Cardiac Excitation Process
Electrocardiogram: Signal of Cardiovascular System - Origin of ECG, ECG Electrode Placement,
Modeling and Representation of ECG, Periodicity of ECG Heart Rate, Cardiovascular Diseases and
ECG- Atrial Fibrillation, Ventricular Arrhythmias, Ventricular Tachycardia, Ventricular Fibrillation,
Myocardial Infarction, Atrial Flutter, Cardiac Reentry, Atrioventricular Block, Wolf–Parkinson–White
Syndrome, Extrasystole Processing and Feature Extraction of ECG- Time-Domain Analysis,
Frequency-Domain Analysis, Wavelet-Domain Analysis
Mapping of Course CO 2: Analyze ECG Signals for extraction of meaningful information
Outcomes for Unit II",PENDING
UNT087,UNT086,UNIT,Unit Iii: Neurological Signal Processing,7 Hrs,"Brain and Its Functions
Electroencephalogram: Signal of the Brain- EEG Frequency Spectrum, Significance of EEG,
Evoked Potentials- Auditory-Evoked Potentials, Somatosensory-Evoked Potentials, Visual-Evoked
Potentials, Event-Related Potentials, Diseases of Central Nervous System and EEG- Epilepsy, Sleep
Disorders, Brain Tumor Processing and Feature Extraction of EEG- Sources of Noise on EEG,
Frequency-Domain Analysis, Time-Domain Analysis, Wavelet-Domain Analysis
Mapping of Course CO 3: Explain use of EEG signals for Diseases of Central Nervous
Outcomes for Unit System.
III",PENDING
UNT088,UNT087,UNIT,Unit Iv: Electromyogram (EMG),7 Hrs,"Muscle- Motor Unit, Muscle Contraction, Muscle
EMG: Signal of Muscles- Significance of EMG
Neuromuscular Diseases and EMG- Abnormal Enervation, Pathological Motor Units,
Neuromuscular Transmission in Motor Units, Defects in Muscle Cell Membrane
Processing and Feature Extraction of EMG- Sources of Noise on EMG, Time-Domain Analysis,
Frequency- and Wavelet-Domain Analysis
Mapping of Course CO 4: Analyze EMG signals for understanding Neuromuscular
Outcomes for Unit IV Diseases.",PENDING
UNT089,UNT088,UNIT,Unit V: Other Biomedical Signals,6 Hrs,"Introduction and Overview, Blood Pressure and Blood Flow, Electrooculogram, Respiratory Signals
Magneto encephalogram,
Mapping of Course CO5: Analyze the various Biomedical Signals.
Outcomes for Unit V",PENDING
UNT090,UNT089,UNIT,Unit Vi: Adaptive interference / Noise Cancellation,6 Hrs,"Types of noise in bio signals:
Digital filters: IIR and FIR, Notch filters , Optimal and adaptive filters, Weiner filters.
LMS adaptive algorithm, Steepest descent algorithm
Adaptive noise canceller: Cancellation of 50 Hz signal in ECG
Mapping of Course CO6: Process the biomedical signals to remove adaptive interference
Outcomes for Unit VI and noise.
Learning Resources
Text Books:
1. Kayvan Najarian, Robert Splinter, “Biomedical Signal and Image Processing”, 2nd Edition, CRC
Press
2. R. Rangayan, “Biomedical Signal Analysis”, Wiley
Reference Books:
1. R.S.Khandpur, “Handbook of Biomedical Instrumentation”, 2nd Edition,Tata McGraw Hill,
2. C.Reddy “Biomedical Signal Processing: Principles and techniques”, Tata McGraw Hill.
3. Joseph J. Carr and John M. Brown, “Introduction to Biomedical Equipment Technology”, 4th
Edition, Prentice Hall.
MOOC / NPTEL Courses:
1. NPTEL Course on “Biomedical Signal Processing”, by Prof Sudipta Mukhopadhyay, IIT
Kharagpur
Link of the Course: https://nptel.ac.in/courses/108105101
Savitribai Phule Pune University
Fourth Year of E & Tc Engineering (2019 Course)",PENDING
CRS404191,,COURSE,404191: (B): Industrial Drives & Control (Elective - V),,"Teaching Scheme: Credit Examination Scheme:
Theory: 03 hrs. / week 03 In-Sem (Theory): 30 Marks
End-Sem (Theory): 70 Marks
Prerequisite Courses, if any:
1. Basic Electrical Engineering
2. Electronic Circuits
3. Electrical Circuits
4. Power Devices and Converters
Companion Course, if any:",PENDING
LAB050,CRS404191,LAB,1. Lab Practice -3,,"Course Objectives:
1. To introduce components of electrical drives and its parameters .
2. To understand working, design and performance analysis of DC motor drives, Induction motor
and stepper motor drives.
3.To know various protections circuit required for motor drives.
Course Outcomes: On completion of the course, learner will be able to -",PENDING
CO116,CRS404191,CO,CO1,,Understand significance and design of various components of electrical drives.,PENDING
CO117,CRS404191,CO,CO2,,"Develop, evaluate and analyze the performance of DC motor drives.",PENDING
CO118,CRS404191,CO,CO3,,"Design, estimate and examine the performance of chopper controlled DC drives.",PENDING
CO119,CRS404191,CO,CO4,,"Adapt, choose and categorize performance of PWM inverter drives for Induction motors.",PENDING
CO120,CRS404191,CO,CO5,,"Elaborate, interpret and analyze the performance of Synchronous motor drive.",PENDING
CO121,CRS404191,CO,CO6,,"Develop, explain and examine performance of stepper motor control.
Course Contents",PENDING
UNT091,CO121,UNIT,Unit I: Components of Electrical Drives,6 Hrs,"Electric machines, Power converter, Controllers, Dynamics of electric drive - torque equation -
equivalent values of drive parameters- components of load torques types of load – four-quadrant
operation of a motor – steady state stability – load equalization – classes of motor duty determination
of motor rating.
Mapping of Course CO1: Understand significance and design of various components of
Outcomes for Unit I
electrical drives.",PENDING
UNT092,UNT091,UNIT,Unit Ii: DC Motor Drives,6 Hrs,"DC motors & their performance (shunt, series, compound, permanent magnet motor, universal motor,
dc servomotor) – braking – regenerative, dynamic braking, plugging –Transient analysis of separately
excited motor – converter control of dc motors – analysis of separately excited & series with 1-phase
and 3-phase converters ,soft start and field failure protection in DC drives, BLDC motor drive
Mapping of Course CO2: Develop, evaluate and analyze the performance of DC motor
Outcomes for Unit II
drives.",PENDING
UNT093,UNT092,UNIT,Unit Iii: Chopper Controlled DC Drives,6 Hrs,"| --------- | --- | --- | ----------------------------- | --- | --- | -------- |
Closed loop control – transfer function of self, separately excited DC motors – linear transfer function
model of power converters – sensing and feeds back elements – current and  speed loops, P, PI and
PID controllers – response comparison – simulation of converter and chopper fed DC drive
Mapping  of  Course  CO3: Design, estimate and examine the performance of chopper
| Outcomes  | for  Unit  |           Controlled DC drives.     |     |     |     |     |
| --------- | ---------- | ----------------------------------- | --- | --- | --- | --- |
III
|          |     |     |                                  |     |     |          |
| -------- | --- | --- | -------------------------------- | --- | --- | -------- |",PENDING
UNT094,UNT093,UNIT,Unit Iv: PWM Drives for Induction Motors,6 Hrs,"Multi quadrant drives – rotor resistance control – slip torque characteristic – torque equations, constant
torque operation – slip power recovery scheme – torque equation – torque slip characteristics – power
factor – methods of improving power factor – limited sub synchronous speed operation – super
synchronous speed operation
Mapping  of  Course  CO4: Adapt, choose and categorize performance of PWM inverter
| Outcomes for Unit IV  |     |           drives   for Induction motors.   |                           |     |     |          |
| --------------------- | --- | ------------------------------------------ | ------------------------- | --- | --- | -------- |
|                       |     |                                            |                           |     |     |          |",PENDING
UNT095,UNT094,UNIT,Unit V: Synchronous Motor Drives,6 Hrs,"Synchronous motor drives – speed control of synchronous motors – adjustable frequency operation of
synchronous motors – principles of synchronous motor control – voltage source inverter drive with
open loop control
Mapping  of  Course  CO5: Elaborate, interpret and analyze the performance of Synchronous
| Outcomes for Unit V  |     |            motor drive.   |     |                 |     |          |
| -------------------- | --- | ------------------------- | --- | --------------- | --- | -------- |
|                      |     |                           |     |                 |     |          |",PENDING
UNT096,UNT095,UNIT,Unit Vi: Stepper Motors,6 Hrs,"Constructional features, principle of operation, modes of excitation, single phase stepping motors,
torque production in variable Reluctance (VR) stepping motor, Dynamic characteristics, Drive systems
and  circuit  for  open  loop  control,  Closed  loop  control  of  stepping  motor,  microprocessor  based
controller.
Mapping  of  Course  CO6: Develop, explain and examine performance of stepper motor
Outcomes for Unit VI
control.
Learning Resources
Text Books:
1.  R. Krishnan, “Electrical Motor Drives: Modeling, Analysis, and Control”, PHI
2.  G. K.Dubey, “Fundamentals of Electrical Drives”, Narosa Publishers
Reference Books:
K.Dubey, “Power Semiconductor Controlled Drives”, Prentice Hall.
1.
2.    S.A. Nasar, Boldea, “Electrical Drives”, 2nd Edition, CRC Press.
3.  M. A. ElSharkawi , “Fundamentals of Electrical Drives” , Thomson Learning.
4.   W. Leohnard, “Control of Electric Drives”, Springer.
5.   Murphy and Turnbull, “Power Electronic Control of AC motors”, Pergamon Press.
6.   Vedam Subrahmaniam, “Electric Drives: Concepts and Applications”, McGraw Hill
MOOC / NPTEL Courses:
1. NPTEL Course on “Power Electronics”, Prof. D.Prasad, Prof. N.K. De, Dr. D.Kastha, Prof.
Sabyasachi Sengupta, IIT Kharagpur
Link of the Course: https://nptel.ac.in/courses/108105066
2. NPTEL Course on “Power Electronics”, Prof. G.Bhuvanseshwari, IIT Delhi
Link of the Course: https://nptel.ac.in/courses/108102145
3. NPTEL Course on “Advanced Power Electronics and Control”, Prof. Avik Bhattacharya,
IIT Roorkee
Link of the Course: https://nptel.ac.in/courses/108107128
4. NPTEL Course on “Industrial Drives: Power Electronics”, Prof. K.Gopakumar, IISc
Bangalore
Link of the Course: https://nptel.ac.in/courses/108108077
Savitribai Phule Pune University
Fourth Year of E & Tc Engineering (2019 Course)",PENDING
